"anio","mes","division","indice"
2017,7,12,95.7957819639302
2017,7,13,87.8618146747431
2017,8,1,64.4285256067572
2017,8,2,86.5640631011927
2017,8,3,94.4869449526026
2017,8,4,83.9110630741913
2017,8,5,86.712224753227
2017,8,6,86.1652263073092
2017,8,7,75.5196304849884
2017,8,8,91.5266421062089
2017,8,9,88.031772702971
2017,8,10,98.6976482713388
2017,8,11,78.5879553116943
2017,8,12,95.7307033961905
2017,8,13,87.9798976012808
2017,9,1,63.3308385901136
2017,9,2,86.4486340900346
2017,9,3,94.4952602694162
2017,9,4,83.9419439512082
2017,9,5,86.8261199696279
2017,9,6,86.2238171964259
2017,9,7,76.4001154734411
2017,9,8,91.5356276395004
2017,9,9,87.9859466890704
2017,9,10,98.7163871451325
2017,9,11,78.7333906260329
2017,9,12,95.6678388738811
2017,9,13,88.0021576065059
2017,10,1,64.2503296624968
2017,10,2,86.4871104270873
2017,10,3,94.5035755862298
2017,10,4,83.9805450474793
2017,10,5,86.9931662870159
2017,10,6,86.4948000585908
2017,10,7,75.8227482678983
2017,10,8,91.5356276395004
2017,10,9,87.8942946612693
2017,10,10,98.7163871451325
2017,10,11,78.7598334104581
2017,10,12,95.8549034447133
2017,10,13,88.2025756352109
2017,11,1,65.1947681670765
2017,11,2,86.3178145440554
2017,11,3,94.5784134375519
2017,11,4,84.3974368872075
2017,11,5,87.046317388003
2017,11,6,86.743811337337
2017,11,7,77.2228637413394
2017,11,8,91.5176565729176
2017,11,9,88.6198732146948
2017,11,10,98.744495455823
2017,11,11,78.7994975870959
2017,11,12,95.8196103117564
2017,11,13,88.3585548956654
2017,12,1,66.4029366691614
2017,12,2,86.1485186610234
2017,12,3,94.6283053384333
2017,12,4,85.0613757430711
2017,12,5,86.9552012148823
2017,12,6,86.8097260875933
2017,12,7,78.0095265588914
2017,12,8,91.4906999730433
2017,12,9,89.3072634232032
2017,12,10,98.7351260189262
2017,12,11,78.8656045481589
2017,12,12,95.8260167874953
2017,12,13,88.4008899675671
2018,1,1,65.7471755942834
2018,1,2,86.2793382070026
2018,1,3,94.6283053384333
2018,1,4,85.1771790318845
2018,1,5,86.9400151860288
2018,1,6,87.0660612274791
2018,1,7,78.0167436489607
2018,1,8,91.4637433731692
2018,1,9,88.6122355457114
2018,1,10,99.1192729316967
2018,1,11,78.8986580286904
2018,1,12,94.9167965285736
2018,1,13,88.4356275289373
2018,2,1,65.2125877615025
2018,2,2,86.2408618699499
2018,2,3,94.6033593879926
2018,2,4,85.5863506523585
2018,2,5,86.8716780561883
2018,2,6,87.2784532005273
2018,2,7,78.2332563510392
2018,2,8,91.571569772666
2018,2,9,89.3072634232032
2018,2,10,99.1286423685936
2018,2,11,78.9713756858597
2018,2,12,94.7738264416165
2018,2,13,88.3201665048265
2018,3,1,65.5083930289746
2018,3,2,86.4178530203924
2018,3,3,94.6199900216198
2018,3,4,85.671273064155
2018,3,5,87.0615034168564
2018,3,6,87.5421122015526
2018,3,7,78.2621247113163
2018,3,8,91.5356276395004
2018,3,9,89.5440311616894
2018,3,10,99.1286423685936
2018,3,11,78.9845970780723
2018,3,12,94.7261697459641
2018,3,13,88.3680202293597
2018,4,1,65.4335507323853
2018,4,2,86.7641400538668
2018,4,3,94.7114585065691
2018,4,4,85.7253145989346
2018,4,5,87.1070615034168
2018,4,6,87.7545041746008
2018,4,7,78.7384526558891
2018,4,8,91.5176565729176
2018,4,9,89.3530894371037
2018,4,10,99.1567506792841
2018,4,11,79.1961393534739
2018,4,12,94.6579783552295
2018,4,13,88.3942468145703
2018,5,1,65.9075519441177
2018,5,2,86.8333974605617
2018,5,3,94.8777648428405
2018,5,4,86.1113255616459
2018,5,5,87.2513287775246
2018,5,6,87.8863336751135
2018,5,7,79.6911085450346
2018,5,8,91.5176565729176
2018,5,9,89.4600168028717
2018,5,10,99.1567506792841
2018,5,11,79.2622463145369
2018,5,12,94.6698925291426
2018,5,13,88.3774832449432
2018,6,1,66.8448626109269
2018,6,2,86.9949980761831
2018,6,3,94.9359720605355
2018,6,4,86.1962479734424
2018,6,5,87.3196659073652
2018,6,6,88.0840779258825
2018,6,7,79.4601616628175
2018,6,8,91.4906999730433
2018,6,9,89.4676544718551
2018,6,10,99.1567506792841
2018,6,11,79.2820784028558
2018,6,12,94.6882131787946
2018,6,13,88.4492211904204
2018,7,1,67.3901422003635
2018,7,2,87.1258176221623
2018,7,3,94.8943954764676
2018,7,4,86.250289508222
2018,7,5,87.380410022779
2018,7,6,88.1866119818368
2018,7,7,79.2219976905311
2018,7,8,92.4072243687662
2018,7,9,89.4141907889711
2018,7,10,99.2129673006652
2018,7,11,79.3283532755999
2018,7,12,94.9028491389794
2018,7,13,88.5298272744311
2018,8,1,68.0886703018639
2018,8,2,87.2720277029626
2018,8,3,94.9193414269083
2018,8,4,86.2580097274762
2018,8,5,87.2285497342444
2018,8,6,88.3111176212099
2018,8,7,79.3519053117782
2018,8,8,92.0388175038188
2018,8,9,89.482929809822
2018,8,10,99.2129673006652
2018,8,11,79.4936206782574
2018,8,12,94.8633635757138
2018,8,13,88.6359319593827
2018,9,1,69.0794397519512
2018,9,2,87.3720661792997
2018,9,3,94.9110261100947
2018,9,4,86.2657299467304
2018,9,5,87.1526195899772
2018,9,6,88.5894243445144
2018,9,7,79.3663394919168
2018,9,8,92.0837451702758
2018,9,9,89.2919880852363
2018,9,10,99.2504450482526
2018,9,11,79.5266741587889
2018,9,12,94.9705911409317
2018,9,13,88.6025978299299
2018,10,1,69.3502975872269
2018,10,2,87.4490188534051
2018,10,3,94.9110261100947
2018,10,4,86.7521037597467
2018,10,5,87.046317388003
2018,10,6,88.7359015673062
2018,10,7,80.2035219399538
2018,10,8,92.0747596369844
2018,10,9,89.8800885969602
2018,10,10,99.2504450482526
2018,10,11,79.4803992860448
2018,10,12,95.1618481420726
2018,10,13,88.6215485478933
2018,11,1,69.0402366442139
2018,11,2,87.4567141208157
2018,11,3,94.9692333277897
2018,11,4,87.0840731876785
2018,11,5,87.0766894457099
2018,11,6,88.8604072066793
2018,11,7,78.3198614318706
2018,11,8,92.4521520352232
2018,11,9,90.1855953562972
2018,11,10,99.2504450482526
2018,11,11,79.5134527665763
2018,11,12,94.524439837722
2018,11,13,88.6784568997211
2018,12,1,69.4892904237499
2018,12,2,87.3720661792997
2018,12,3,94.9858639614169
2018,12,4,87.0068709951362
2018,12,5,87.0007593014426
2018,12,6,88.8457594844001
2018,12,7,77.1073903002309
2018,12,8,92.4611375685147
2018,12,9,90.521652791568
2018,12,10,99.2504450482526
2018,12,11,79.5134527665763
2018,12,12,94.4441534433252
2018,12,13,88.6254048984625
2019,1,1,72.1622295876545
2019,1,2,87.3720661792997
2019,1,3,94.9609180109762
2019,1,4,86.7907048560179
2019,1,5,86.9552012148823
2019,1,6,88.794492456423
2019,1,7,75.8949191685912
2019,1,8,92.4611375685147
2019,1,9,89.4141907889711
2019,1,10,99.5034198444673
2019,1,11,79.5861704237456
2019,1,12,94.4798959650645
2019,1,13,88.2641113694112
2019,2,1,72.1194625610321
2019,2,2,87.7568295498268
2019,2,3,95.0690171295526
2019,2,4,86.9682698988651
2019,2,5,86.9248291571754
2019,2,6,89.0435037351691
2019,2,7,76.9197459584295
2019,2,8,92.4791086350974
2019,2,9,89.9411899488276
2019,2,10,99.4940504075704
2019,2,11,79.6456666887023
2019,2,12,94.2952262694115
2019,2,13,88.0472279624485
2019,3,1,71.9056274279197
2019,3,2,88.2801077337437
2019,3,3,94.8611342092133
2019,3,4,86.9296688025939
2019,3,5,86.9779802581624
2019,3,6,89.4023729310092
2019,3,7,77.9517898383371
2019,3,8,92.4431665019318
2019,3,9,89.1163216986175
2019,3,10,99.5034198444673
2019,3,11,79.6787201692338
2019,3,12,94.2952262694115
2019,3,13,88.2171419824692
2019,4,1,72.4651626928971
2019,4,2,88.3647556752597
2019,4,3,94.8943954764676
2019,4,4,86.9373890218482
2019,4,5,86.9248291571754
2019,4,6,89.6733557931741
2019,4,7,79.9437066974595
2019,4,8,92.0567885704016
2019,4,9,89.895363934927
2019,4,10,99.4940504075704
2019,4,11,79.9233159251669
2019,4,12,94.2259552713632
2019,4,13,88.3905632607436
2019,5,1,72.5435689083716
2019,5,2,88.3339746056175
2019,5,3,94.8611342092133
2019,5,4,87.8792557708638
2019,5,5,87.0235383447228
2019,5,6,89.8418045993848
2019,5,7,80.4705542725173
2019,5,8,92.2634558361038
2019,5,9,89.8189872450927
2019,5,10,99.4940504075704
2019,5,11,80.0885833278244
2019,5,12,94.7323076626697
2019,5,13,88.7375250158476
2019,6,1,73.6270002494743
2019,6,2,88.426317814544
2019,6,3,94.7364044570098
2019,6,4,87.6939705087624
2019,6,5,87.213363705391
2019,6,6,90.0395488501537
2019,6,7,80.3695150115473
2019,6,8,98.3107197412166
2019,6,9,89.3072634232032
2019,6,10,99.4940504075704
2019,6,11,80.1480795927811
2019,6,12,94.6910574427563
2019,6,13,88.7638871022149
2019,7,1,73.5022630884921
2019,7,2,88.1108118507118
2019,7,3,94.6366206552469
2019,7,4,87.5009650274067
2019,7,5,87.0766894457099
2019,7,6,90.2812362677603
2019,7,7,80.7953233256351
2019,7,8,98.319705274508
2019,7,9,89.2461620713358
2019,7,10,99.578375339642
2019,7,11,80.1679116811
2019,7,12,94.5205159664465
2019,7,13,88.7568771785999
2019,8,1,72.1586656687693
2019,8,2,88.0184686417853
2019,8,3,94.7197738233826
2019,8,4,87.5164054659152
2019,8,5,87.2057706909643
2019,8,6,90.4789805185293
2019,8,7,79.4240762124711
2019,8,8,98.319705274508
2019,8,9,89.3454517681203
2019,8,10,99.578375339642
2019,8,11,80.2009651616315
2019,8,12,94.4852228334896
2019,8,13,88.8921556666209
2019,9,1,71.1073095976335
2019,9,2,88.3185840707964
2019,9,3,94.7613504074505
2019,9,4,87.6553694124913
2019,9,5,87.1222475322703
2019,9,6,90.5522191299252
2019,9,7,79.9364896073903
2019,9,8,98.2837631413424
2019,9,9,88.5358588558771
2019,9,10,99.4472032230862
2019,9,11,80.1877437694189
2019,9,12,94.5893375757126
2019,9,13,88.9076513054874
2019,10,1,72.2584553975551
2019,10,2,88.426317814544
2019,10,3,94.7530350906369
2019,10,4,87.0145912143904
2019,10,5,87.1374335611237
2019,10,6,90.5595429910648
2019,10,7,80.5715935334873
2019,10,8,98.364632940965
2019,10,9,88.9330176430153
2019,10,10,99.4472032230862
2019,10,11,80.2009651616315
2019,10,12,94.5893375757126
2019,10,13,89.071820050469
2019,11,1,72.7360205281727
2019,11,2,88.241631396691
2019,11,3,94.6532512888741
2019,11,4,87.6013278777117
2019,11,5,87.1146545178435
2019,11,6,90.7353156584151
2019,11,7,81.0118360277136
2019,11,8,98.3466618743822
2019,11,9,89.8495379210264
2019,11,10,99.4472032230862
2019,11,11,80.2274079460567
2019,11,12,94.5719157036253
2019,11,13,89.1611830145289
2019,12,1,73.6270002494743
2019,12,2,87.9030396306271
2019,12,3,94.4287377349076
2019,12,4,88.087701690728
2019,12,5,86.9172361427486
2019,12,6,90.8305258532298
2019,12,7,81.2933025404157
2019,12,8,98.319705274508
2019,12,9,90.0175666386618
2019,12,10,99.4472032230862
2019,12,11,80.300125603226
2019,12,12,95.172863538421
2019,12,13,89.3016496727456
2020,1,1,73.1066680922342
2020,1,2,87.8568680261639
2020,1,3,94.3954764676534
2020,1,4,88.1417432255076
2020,1,5,87.1070615034168
2020,1,6,91.1015087153947
2020,1,7,80.7953233256351
2020,1,8,100.008985533291
2020,1,9,89.3683647750706
2020,1,10,99.6345919610231
2020,1,11,80.7033780657103
2020,1,12,94.5895184054616
2020,1,13,89.3774256913441
2020,2,1,72.5649524216829
2020,2,2,87.872258560985
2020,2,3,94.4536836853484
2020,2,4,88.0182197174399
2020,2,5,87.2057706909643
2020,2,6,91.2846052438845
2020,2,7,79.6622401847574
2020,2,8,99.9910144667086
2020,2,9,89.2919880852363
2020,2,10,99.6439613979199
2020,2,11,80.9016989488993
2020,2,12,94.618854451462
2020,2,13,89.4790854422387
2020,3,1,73.5272105206885
2020,3,2,88.1185071181223
2020,3,3,94.4619990021619
2020,3,4,87.9101366478808
2020,3,5,87.3120728929385
2020,3,6,91.4530540500952
2020,3,7,79.092090069284
2020,3,8,100.008985533291
2020,3,9,88.963568318949
2020,3,10,99.6439613979199
2020,3,11,80.9678059099623
2020,3,12,94.618854451462
2020,3,13,89.4174229377101
2020,4,1,75.2699668555543
2020,4,2,88.2031550596383
2020,4,3,94.4453683685348
2020,4,4,87.8869759901181
2020,4,5,87.3955960516324
2020,4,6,91.4750256335139
2020,4,7,76.2413394919168
2020,4,8,100
2020,4,9,89.0628580157335
2020,4,10,99.6439613979199
2020,4,11,81.0140807827064
2020,4,12,94.618854451462
2020,4,13,89.4195781199489
2020,5,1,76.0469011725293
2020,5,2,88.3185840707964
2020,5,3,94.4037917844669
2020,5,4,86.0495638076121
2020,5,5,87.4943052391799
2020,5,6,91.6434744397246
2020,5,7,75.7000577367205
2020,5,8,100.035942133165
2020,5,9,89.017032001833
2020,5,10,99.6439613979199
2020,5,11,81.0471342632379
2020,5,12,94.6523829277711
2020,5,13,89.4822339674358
2020,6,1,78.2494030435867
2020,6,2,88.341669873028
2020,6,3,94.4121071012805
2020,6,4,86.080444684629
2020,6,5,87.5854214123006
2020,6,6,91.7753039402372
2020,6,7,77.1073903002309
2020,6,8,100.026956599874
2020,6,9,89.0552203467501
2020,6,10,99.6439613979199
2020,6,11,81.1529054009387
2020,6,12,94.8608809712503
2020,6,13,89.4278476984525
2020,7,1,78.8303218218753
2020,7,2,88.4032320123124
2020,7,3,94.4121071012805
2020,7,4,86.0650042461205
2020,7,5,87.6917236142748
2020,7,6,91.9657243298667
2020,7,7,77.872401847575
2020,7,8,100
2020,7,9,89.0399450087833
2020,7,10,99.5877447765389
2020,7,11,81.3380048919151
2020,7,12,95.5812391042103
2020,7,13,89.3725738855193
2020,8,1,79.3007591147225
2020,8,2,88.780300115429
2020,8,3,94.4204224180941
2020,8,4,86.0341233691036
2020,8,5,87.8587699316628
2020,8,6,91.9510766075875
2020,8,7,78.9116628175519
2020,8,8,99.9910144667086
2020,8,9,89.1163216986175
2020,8,10,99.5877447765389
2020,8,11,81.3842797646592
2020,8,12,97.6878338413981
2020,8,13,89.603409546202
2020,9,1,78.9621868206279
2020,9,2,88.8033859176606
2020,9,3,94.3372692499584
2020,9,4,85.9569211765614
2020,9,5,87.9422930903568
2020,9,6,92.1268492749377
2020,9,7,82.2964780600461
2020,9,8,100.026956599874
2020,9,9,89.070495684717
2020,9,10,99.5877447765389
2020,9,11,81.2322337542143
2020,9,12,97.4854737146245
2020,9,13,89.9778164978461
2020,10,1,79.4041127623935
2020,10,2,88.8880338591766
2020,10,3,94.3372692499584
2020,10,4,88.3193082683548
2020,10,5,87.9043280182232
2020,10,6,92.3392412479859
2020,10,7,87.8392032332563
2020,10,8,100.143768532662
2020,10,9,89.0857710226838
2020,10,10,99.5877447765389
2020,10,11,81.1132412243009
2020,10,12,97.4854737146245
2020,10,13,90.0709416365174
2020,11,1,80.3449873480879
2020,11,2,88.8880338591766
2020,11,3,94.3289539331448
2020,11,4,88.6975990118119
2020,11,5,88.048595292331
2020,11,6,92.5955763878716
2020,11,7,87.5649538106235
2020,11,8,100.143768532662
2020,11,9,88.9330176430153
2020,11,10,99.5877447765389
2020,11,11,81.3908904607655
2020,11,12,97.5510016711466
2020,11,13,89.9382795589507
2020,12,1,80.0171068106489
2020,12,2,88.9572912658714
2020,12,3,94.2541160818227
2020,12,4,88.736200108083
2020,12,5,87.8511769172361
2020,12,6,92.8445876666178
2020,12,7,89.3475750577367
2020,12,8,100.152754065953
2020,12,9,89.3149010921866
2020,12,10,99.6064836503326
2020,12,11,81.291730019171
2020,12,12,97.5510016711466
2020,12,13,89.7581395832662
2021,1,1,79.8317830286182
2021,1,2,88.9342054636398
2021,1,3,94.1792782305005
2021,1,4,89.2688952366247
2021,1,5,87.9422930903568
2021,1,6,92.9764171671305
2021,1,7,90.9136836027713
2021,1,8,100.32347919849
2021,1,9,89.5287558237225
2021,1,10,99.4378337861894
2021,1,11,81.4636081179348
2021,1,12,97.4821800618805
2021,1,13,89.8610928074692
2021,2,1,80.0064150539933
2021,2,2,89.0573297422085
2021,2,3,94.170962913687
2021,2,4,90.4192079055045
2021,2,5,87.9422930903568
2021,2,6,93.254723890435
2021,2,7,91.5993071593533
2021,2,8,100.341450265073
2021,2,9,89.5058428167723
2021,2,10,99.400356038602
2021,2,11,81.5164936867852
2021,2,12,99.01910849667
2021,2,13,90.0751219484818
2021,3,1,79.9707758651413
2021,3,2,89.2881877645248
2021,3,3,94.1044403791784
2021,3,4,90.7974986489616
2021,3,5,88.1852695520121
2021,3,6,93.3938772520872
2021,3,7,93.8438221709006
2021,3,8,100.476233264444
2021,3,9,90.2161460322309
2021,3,10,99.400356038602
2021,3,11,81.8933033648443
2021,3,12,99.01910849667
2021,3,13,90.2032686279238
2021,4,1,80.138280052746
2021,4,2,89.5498268564832
2021,4,3,94.1293863296191
2021,4,4,90.9905041303173
2021,4,5,88.3978739559605
2021,4,6,93.4378204189248
2021,4,7,93.7644341801385
2021,4,8,100.467247731152
2021,4,9,89.5669441686397
2021,4,10,99.400356038602
2021,4,11,82.0321279830766
2021,4,12,99.01910849667
2021,4,13,90.2358413554819
2021,5,1,80.1454078905164
2021,5,2,89.7114274721046
2021,5,3,94.1460169632462
2021,5,4,91.3070331197405
2021,5,5,88.6484434320425
2021,5,6,93.5476783360187
2021,5,7,94.5799653579676
2021,5,8,100.64695839698
2021,5,9,89.5822195066065
2021,5,10,99.400356038602
2021,5,11,82.2568916506908
2021,5,12,99.0544016296269
2021,5,13,90.2431565331215
2021,6,1,80.3770626180548
2021,6,2,89.7806848787995
2021,6,3,94.1543322800598
2021,6,4,91.4073959700455
2021,6,5,88.7547456340167
2021,6,6,93.6062692251354
2021,6,7,95.0346420323325
2021,6,8,100.628987330398
2021,6,9,89.6280455205071
2021,6,10,99.3909866017052
2021,6,11,82.2502809545845
2021,6,12,99.087930105936
2021,6,13,90.2644586928133
2021,7,1,80.7797854520831
2021,7,2,89.7960754136206
2021,7,3,94.1626475968734
2021,7,4,91.5231992588589
2021,7,5,89.1040242976461
2021,7,6,93.7307748645085
2021,7,7,95.6841801385681
2021,7,8,100.620001797106
2021,7,9,89.5516688306728
2021,7,10,99.400356038602
2021,7,11,82.349441396179
2021,7,12,99.087930105936
2021,7,13,90.4111869689929
2021,8,1,81.0969742328664
2021,8,2,89.7806848787995
2021,8,3,94.1875935473141
2021,8,4,91.7084845209603
2021,8,5,89.552012148823
2021,8,6,93.9724622821151
2021,8,7,95.2583718244803
2021,8,8,100.566088597358
2021,8,9,89.841900252043
2021,8,10,99.400356038602
2021,8,11,82.4089376611357
2021,8,12,99.1232232388929
2021,8,13,90.5518188196822
2021,9,1,81.3963434192237
2021,9,2,90.1346671796844
2021,9,3,94.2042241809412
2021,9,4,92.1253763606886
2021,9,5,89.7646165527714
2021,9,6,94.1189395049069
2021,9,7,95.1573325635103
2021,9,8,100.566088597358
2021,9,9,89.6585961964408
2021,9,10,99.400356038602
2021,9,11,82.4486018377735
2021,9,12,99.1232232388929
2021,9,13,90.6619470516497
2021,10,1,81.6850208489254
2021,10,2,90.1115813774528
2021,10,3,94.2707467154498
2021,10,4,92.6194703929591
2021,10,5,90.0607441154138
2021,10,6,94.1409110883257
2021,10,7,96.138856812933
2021,10,8,100.718842663312
2021,10,9,89.4523791338883
2021,10,10,99.400356038602
2021,10,11,82.9311826535334
2021,10,12,98.8313259780221
2021,10,13,90.6883066790864
2021,11,1,82.0699240885277
2021,11,2,90.5194305502116
2021,11,3,94.4037917844669
2021,11,4,93.5613371419748
2021,11,5,90.4100227790432
2021,11,6,94.1702065328841
2021,11,7,96.8966512702078
2021,11,8,100.727828196603
2021,11,9,90.0786679905292
2021,11,10,99.4097254754989
2021,11,11,83.2881602432736
2021,11,12,101.92305410847
2021,11,13,90.8602878472984
2021,12,1,82.4869025980968
2021,12,2,90.6733358984224
2021,12,3,94.6199900216198
2021,12,4,92.7043928047556
2021,12,5,91.0630220197418
2021,12,6,94.3020360333968
2021,12,7,95.9439953810623
2021,12,8,100.611016263815
2021,12,9,91.0486519514244
2021,12,10,99.4097254754989
2021,12,11,83.7244661862894
2021,12,12,101.457951937077
2021,12,13,90.9533121481515
2022,1,1,82.3051427349513
2022,1,2,90.865717583686
2022,1,3,94.886080159654
2022,1,4,93.0981239867212
2022,1,5,91.2832194381169
2022,1,6,94.4851325618866
2022,1,7,95.3305427251732
2022,1,8,100.620001797106
2022,1,9,91.2243183380432
2022,1,10,99.4659420968799
2022,1,11,83.9822833344351
2022,1,12,100.877900456862
2022,1,13,91.1114604345155
2022,2,1,82.5617448946862
2022,2,2,91.0811850711812
2022,2,3,95.3434225844004
2022,2,4,93.6385393345171
2022,2,5,92.0652999240698
2022,2,6,94.7048483960744
2022,2,7,96.9110854503464
2022,2,8,99.8742025339203
2022,2,9,91.0715649583746
2022,2,10,99.4659420968799
2022,2,11,84.2533218747934
2022,2,12,100.946722066128
2022,2,13,91.3708197331927
2022,3,1,83.9017783955237
2022,3,2,91.6275490573297
2022,3,3,95.5014136038582
2022,3,4,95.4296302014977
2022,3,5,93.0751708428246
2022,3,6,94.9831551193789
2022,3,7,100.786662817551
2022,3,8,99.7484050678407
2022,3,9,91.5985641182311
2022,3,10,99.4753115337768
2022,3,11,85.4234150856084
2022,3,12,100.982015199085
2022,3,13,92.0569471119395
2022,4,1,84.6430735236466
2022,4,2,92.581762216237
2022,4,3,95.6594046233161
2022,4,4,94.317918628889
2022,4,5,94.0318906605922
2022,4,6,95.0930130364728
2022,4,7,102.049653579676
2022,4,8,99.6765208015095
2022,4,9,91.8506071946841
2022,4,10,99.4846809706736
2022,4,11,85.9456600780061
2022,4,12,100.532570243131
2022,4,13,92.7953635410321
2022,5,1,85.9332121600912
2022,5,2,93.4744132358599
2022,5,3,96.1084317312489
2022,5,4,95.4373504207519
2022,5,5,94.7532270311313
2022,5,6,95.4445583711732
2022,5,7,105.463337182448
2022,5,8,99.7304340012579
2022,5,9,92.1790269609714
2022,5,10,99.4846809706736
2022,5,11,87.0430356316519
2022,5,12,98.8467146344282
2022,5,13,93.2746541290324
2022,6,1,88.93759578032
2022,6,2,94.4901885340515
2022,6,3,96.3994678197239
2022,6,4,95.5531537095653
2022,6,5,95.6340167046317
2022,6,6,95.9279332063863
2022,6,7,105.961316397228
2022,6,8,100.530146464192
2022,6,9,92.4310700374245
2022,6,10,99.4753115337768
2022,6,11,88.1338004891915
2022,6,12,98.8820077673851
2022,6,13,93.9007208069548
2022,7,1,91.0474357603621
2022,7,2,95.1519815313582
2022,7,3,96.6239813736903
2022,7,4,95.7384389716667
2022,7,5,96.5831435079726
2022,7,6,96.133001318295
2022,7,7,103.991050808314
2022,7,8,100.521160930901
2022,7,9,92.9657068662644
2022,7,10,99.5690059027452
2022,7,11,89.0725193362861
2022,7,12,98.8820077673851
2022,7,13,94.2575222164797
2022,8,1,91.8849566983855
2022,8,2,95.9138130050019
2022,8,3,96.8318642940296
2022,8,4,96.7575079132247
2022,8,5,97.3576309794988
2022,8,6,96.3380694302036
2022,8,7,104.387990762124
2022,8,8,100.539131997484
2022,8,9,93.1490109218666
2022,8,10,99.5971142134357
2022,8,11,89.4823824948767
2022,8,12,98.9155362436942
2022,8,13,94.8098367598154
2022,9,1,92.048896967105
2022,9,2,96.483262793382
2022,9,3,97.114585065691
2022,9,4,98.2089091330193
2022,9,5,97.8208048595292
2022,9,6,96.5211659586934
2022,9,7,104.481812933025
2022,9,8,100.368406864947
2022,9,9,93.5461697090048
2022,9,10,99.5971142134357
2022,9,11,90.1170093210814
2022,9,12,98.9155362436942
2022,9,13,95.1440446594697
2022,10,1,92.7901920952279
2022,10,2,96.9834551750673
2022,10,3,97.4471977382338
2022,10,4,97.0508762448853
2022,10,5,98.4054669703872
2022,10,6,97.0118646550461
2022,10,7,110.753464203233
2022,10,8,100.350435798364
2022,10,9,93.9280531581761
2022,10,10,99.5971142134357
2022,10,11,90.989621207113
2022,10,12,99.4516740697836
2022,10,13,95.7495559993282
2022,11,1,92.0239495349085
2022,11,2,97.375913813005
2022,11,3,97.8795942125394
2022,11,4,97.3288041380375
2022,11,5,98.8534548215641
2022,11,6,97.2681997949318
2022,11,7,112.687644341801
2022,11,8,100.233623865576
2022,11,9,94.9744138089055
2022,11,10,99.5971142134357
2022,11,11,91.7564619554438
2022,11,12,99.4516740697836
2022,11,13,95.9707273804182
2022,12,1,92.1843258847428
2022,12,2,97.5913813005001
2022,12,3,98.2870447364044
2022,12,4,97.5912915926812
2022,12,5,99.0736522399392
2022,12,6,97.6636882964699
2022,12,7,112.204099307159
2022,12,8,100.251594932159
2022,12,9,96.5630489574581
2022,12,10,99.5971142134357
2022,12,11,92.0208897996958
2022,12,12,100.969832466138
2022,12,13,96.4116365860733
2023,1,1,93.2641933069603
2023,1,2,97.8222393228164
2023,1,3,98.4866123399301
2023,1,4,97.6684937852235
2023,1,5,99.1495823842065
2023,1,6,97.8174893804013
2023,1,7,108.97084295612
2023,1,8,100.251594932159
2023,1,9,97.0747727793477
2023,1,10,99.9250445048252
2023,1,11,92.7745091558141
2023,1,12,101.068439510187
2023,1,13,96.7007592895432
2023,2,1,95.2564239637905
2023,2,2,98.2531742978068
2023,2,3,98.7194412107101
2023,2,4,98.4250752721377
2023,2,5,99.217919514047
2023,2,6,98.073824520287
2023,2,7,104.424076212471
2023,2,8,100.224638332285
2023,2,9,95.2188192163751
2023,2,10,99.9250445048252
2023,2,11,93.1909830105109
2023,2,12,100.383374510184
2023,2,13,97.0815444362906
2023,3,1,96.1901707117146
2023,3,2,98.6302424009234
2023,3,3,98.95227008149
2023,3,4,98.0004632131552
2023,3,5,99.3697798025816
2023,3,6,98.308188076754
2023,3,7,103.060046189376
2023,3,8,100.134782999371
2023,3,9,94.9896891468723
2023,3,10,99.9250445048252
2023,3,11,93.8784954055661
2023,3,12,100.42507411888
2023,3,13,97.4278130979414
2023,4,1,95.8979293631277
2023,4,2,98.9380530973451
2023,4,3,99.1019457841343
2023,4,4,97.3288041380375
2023,4,5,99.5216400911161
2023,4,6,98.6011425223377
2023,4,7,104.885969976905
2023,4,8,100.143768532662
2023,4,9,97.3191781868173
2023,4,10,99.9437833786189
2023,4,11,94.6453361538969
2023,4,12,100.704607817055
2023,4,13,98.0235588221036
2023,5,1,95.5664849068035
2023,5,2,99.1612158522508
2023,5,3,99.0271079328122
2023,5,4,97.3519647958002
2023,5,5,99.8177676537585
2023,5,6,98.8208583565255
2023,5,7,102.670323325635
2023,5,8,100.161739599245
2023,5,9,95.1577178645077
2023,5,10,99.9437833786189
2023,5,11,95.0485886163812
2023,5,12,100.704607817055
2023,5,13,98.5398869056477
2023,6,1,96.0868170640436
2023,6,2,99.4690265486725
2023,6,3,99.06868451688
2023,6,4,98.1239867212228
2023,6,5,100.037965072133
2023,6,6,99.0552219129925
2023,6,7,100.988741339491
2023,6,8,100.161739599245
2023,6,9,96.0818758115023
2023,6,10,99.9437833786189
2023,6,11,95.4386196866529
2023,6,12,100.151228948628
2023,6,13,98.9949931315217
2023,7,1,96.9956163797712
2023,7,2,99.6614082339361
2023,7,3,99.2266755363379
2023,7,4,99.0195321547131
2023,7,5,100.41761579347
2023,7,6,99.1870514135052
2023,7,7,101.681581986143
2023,7,8,100.188696199119
2023,7,9,96.8456427098449
2023,7,10,99.9906305631031
2023,7,11,95.947643286838
2023,7,12,100.151228948628
2023,7,13,99.3360862750953
2023,8,1,97.8794682633023
2023,8,2,99.8383993843786
2023,8,3,99.4428737734907
2023,8,4,99.0040917162047
2023,8,5,100.53151100987
