"anio","mes","r1","r2","r3","r4","r5","r6","r7","r8"
"2019",10,85.8176757132916,71.5665356541269,82.18663381583,78.0008906522003,83.1566401104071,80.6914101290963,71.9668393782383,81.7262569832402
"2019",11,86.026443980515,72.5023395096388,82.0942408376963,78.1101979676936,83.3511072078289,80.8776067527309,72.9119170984456,82.5027932960894
"2019",12,86.4718162839249,73.5691559049223,82.2667077302125,77.5596129711348,84.2544382410137,82.025819265144,72.8248704663212,83.0335195530726
"2020",1,86.3048016701461,72.3413812464907,82.1311980289498,77.2883688919477,83.7839533278966,81.4361966236346,74.2300518134715,81.9106145251397
"2020",2,86.026443980515,72.1130451057459,82.1743147520788,78.0737621958625,83.1817326391067,81.0141509433962,73.139896373057,81.5083798882682
"2020",3,85.7967988865692,73.5803855511885,82.7533107483831,78.6850734788065,83.7149488739728,81.330685203575,73.8694300518135,82.3798882681564
"2020",4,85.7828810020877,74.6921205315366,82.7902679396366,78.7012671551759,84.1603412583903,82.0940913604767,76.0663212435233,82.7821229050279
"2020",5,85.678496868476,75.743964065132,83.061287342162,78.4097809805271,83.9846935574933,82.0754716981132,76.9740932642487,82.9776536312849
"2020",6,86.0473208072373,77.398465281677,83.4678164459501,81.6080320634792,84.6370993036823,83.0312810327706,79.3948186528497,83.6033519553073
"2020",7,86.33959638135,78.7160771102377,83.7819525716046,81.5554026152787,85.2895050498714,83.2547169811321,79.299481865285,84.6927374301676
"2020",8,86.5135699373695,79.7304884896126,84.6627656298121,81.3084490506457,85.3585095037952,83.7946871896723,79.6020725388601,85.1061452513966
"2020",9,86.812804453723,79.7828935055212,84.3979057591623,82.2800696328084,85.1765886707233,83.2857497517378,80.0165803108808,85.3519553072626
"2020",10,87.4947807933194,80.2695115103874,84.2685555897752,83.227399700417,86.9581582083935,83.5960774577954,82.3212435233161,85.8435754189944
"2020",11,87.508698677801,81.3737600598915,84.5210963966739,82.7942188575361,86.6131359387742,83.9932969215492,85.0901554404145,85.6927374301676
"2020",12,87.6757132915797,83.4250421111735,84.7982753310748,83.7658394396988,86.3496643874286,84.1732869910626,82.7564766839378,85.0614525139665
"2021",1,88.0167014613779,82.3806850084222,85.5127810286418,84.0046961661471,86.5190389561508,84.7504965243297,81.9440414507772,85.7932960893855
"2021",2,88.4064022268615,82.1411192214112,85.6359716661534,84.3771507226428,86.9142462831692,84.1732869910626,83.3616580310881,85.7821229050279
"2021",3,88.7543493389005,82.0550252667041,85.8823529411765,84.6443463827376,87.5039207076093,84.5208540218471,83.519170984456,85.9050279329609
"2021",4,88.8169798190675,82.0887142055025,86.4243917462273,85.0127525201409,87.6795684085064,84.6760178748759,83.1585492227979,85.8994413407821
"2021",5,89.1510090466249,81.6657308628112,86.676932553126,85.2758997611433,87.7987579198294,84.6884309831182,83.1461139896373,86.3240223463687
"2021",6,89.1718858733473,81.6095826314805,86.8186017862642,85.42569126756,87.9618593563766,84.96772591857,83.6476683937824,86.4245810055866
"2021",7,89.4224077940153,81.9839041736852,87.0218663381583,85.5673859357921,88.4888024590678,85.2594339622641,83.9295336787565,86.608938547486
"2021",8,89.5128740431454,82.3320232079356,87.040344933785,85.5188049066839,88.6519038956151,85.4083912611718,84.3523316062176,87.2290502793296
"2021",9,89.6590118302018,82.7175743964065,87.0896211887896,85.5349985830533,88.9216485791356,85.6256206554121,84.5554404145078,87.5083798882681
"2021",10,90.1113430758525,82.8074115665357,87.5269479519556,85.6443058985466,89.2353051878803,86.0166335650447,84.7253886010363,87.6480446927374
"2021",11,90.4592901878915,83.1592738162081,88.0936248845088,85.8791142059026,89.8061602157957,86.4945382323734,85.2062176165803,88.1620111731844
"2021",12,90.5219206680585,82.915964813775,88.6849399445642,86.1220193514433,90.0445392384418,86.9352035749752,85.280829015544,87.7150837988827
"2022",1,90.7167710508003,83.7656747145798,88.9990760702187,86.2232298287519,88.5138949877674,86.804865938431,85.2559585492228,87.3854748603352
"2022",2,91.2595685455811,84.3496163204193,89.4918386202649,86.6807011861868,88.4888024590678,86.885551142006,85.6455958549223,87.6648044692737
"2022",3,92.6443980514962,85.2292719446004,91.3828149060672,87.8547427229667,90.1700018819397,88.0896226415094,86.9305699481865,88.4581005586592
"2022",4,93.2567849686848,85.7870110424855,91.9987680936249,88.0328731630298,90.6028480020074,88.5923535253227,87.0839378238342,89.4469273743017
"2022",5,94.5929018789144,86.2436833239753,93.1998768093625,88.6320391886968,92.3216862179286,90.1626117179742,87.8632124352332,90.4245810055866
"2022",6,95.1148225469729,89.4927943103126,94.2531567600862,91.8748228816647,93.2250172511135,91.7142502482622,91.340932642487,91.5139664804469
"2022",7,95.4279749478079,91.970802919708,95.2448413920542,92.1298732844824,94.329088513895,92.645233366435,93.5585492227979,92.5642458100559
"2022",8,96.0055671537926,93.3557926258656,95.6821681552202,92.5994898991944,94.8873972774606,93.5948361469712,93.6497409326425,93.5251396648045
